Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Gattitown #2006,78748,08/04/2014,92,"9900 S IH 35 SVRD SB Bldg V
AUSTIN, TX 78748
(30.153816, -97.791735)",10065343,Routine Inspection
HEB-Bakery  #229,78744,03/25/2015,95,"6607 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.18997, -97.770312)",2801138,Routine Inspection
Hanabi,78757,02/27/2015,81,"2525 W ANDERSON LN Unit 120
AUSTIN, TX 78757
(30.356921, -97.73276)",10816678,Routine Inspection
Govalle Elementary,78702,04/13/2015,100,"3601 GOVALLE AVE
AUSTIN, TX 78702
(30.264654, -97.698329)",2800344,Routine Inspection
H & H Ballroom,78744,09/09/2013,100,"4404 BRANDT RD
AUSTIN, TX 78744
(30.159142, -97.773253)",10005782,Routine Inspection
"HEB Food Store #8, Bakery & Deli ",78704,03/31/2016,92,"2400 S CONGRESS AVE
AUSTIN, TX 78704
(30.238285, -97.754014)",2800044,Routine Inspection
Giddy-Ups,78748,10/14/2015,100,"12000 MANCHACA RD
AUSTIN, TX 78748
(30.143574, -97.833025)",2801711,Routine Inspection
Gardner BettsTravis County,78704,10/27/2014,89,"2515 S CONGRESS AVE
AUSTIN, TX 78704
(30.236934, -97.755148)",2801401,Routine Inspection
Geisha Sushi House and Grill,78701,02/26/2015,82,"616 E 6TH ST
AUSTIN, TX 78701
(30.26625, -97.736384)",10049422,Routine Inspection
HandleBar,78701,01/28/2016,94,"121 E 5TH ST
AUSTIN, TX 78701
(30.266795, -97.741984)",10734366,Routine Inspection
General Store,78754,06/03/2015,96,"11003 HARRIS BRANCH PKWY
AUSTIN, TX 78754
(30.342758, -97.613128)",2801513,Routine Inspection
Generations CDC II,78723,06/13/2014,83,"1610 WHELESS LN
AUSTIN, TX 78723
(30.318684, -97.690528)",2801381,Routine Inspection
HEB Food Store #227 (Deli),78748,07/17/2014,100,"2110 W SLAUGHTER LN
AUSTIN, TX 78748
(30.173754, -97.825398)",2800919,Routine Inspection
Gloria's Restaurant,78701,03/17/2016,84,"300 W 6TH ST
AUSTIN, TX 78701
(30.268876, -97.745732)",10879710,Routine Inspection
HEB Grocery #229,78744,02/25/2014,100,"6607 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.18997, -97.770312)",2803448,Routine Inspection
HEB Central Mkt #061 Prepared Foods,78751,08/22/2013,97,"4001 N LAMAR BLVD
AUSTIN, TX 78751
(30.306325, -97.742338)",2800912,Routine Inspection
"Grand Billiards, The",78751,02/23/2015,93,"4631 AIRPORT BLVD Unit 121
AUSTIN, TX 78751
(30.306151, -97.715837)",10099732,Routine Inspection
Great American Cookie Company,78613,02/04/2016,94,"11200 LAKELINE MALL DR
AUSTIN, TX 78613
(30.471859, -97.802777)",2800799,Routine Inspection
Hampton Inn and Suites Austin,78750,06/18/2015,93,"10811 PECAN PARK BLVD
AUSTIN, TX 78750
(30.464941, -97.803652)",10016822,Routine Inspection
Han Yang Market,78757,10/16/2013,75,"6808 N LAMAR BLVD
AUSTIN, TX 78757
(30.335775, -97.720154)",2803993,Routine Inspection
HEB Foodstore #096-Groc/Mkt/Seafood/Prep/Foods,78731,06/18/2013,97,"7025 VILLAGE CENTER DR
AUSTIN, TX 78731
(30.352707, -97.7561)",2803474,Routine Inspection
HEB #8,78704,10/13/2014,100,"2400 S CONGRESS AVE
AUSTIN, TX 78704
(30.238285, -97.754014)",2803579,Routine Inspection
Grandview Hills Elementary,78726,12/10/2013,100,"12024 VISTA PARKE DR
AUSTIN, TX 78726
(30.417259, -97.855509)",10134031,Routine Inspection
Gonzalo Garza Independence H S,78702,09/03/2015,100,"1600 CHICON ST
AUSTIN, TX 78702
(30.277589, -97.720737)",2801228,Routine Inspection
G's Dynamite Deli,78704,06/29/2015,86,"2312 S 1ST ST
AUSTIN, TX 78704
(30.24245, -97.75914)",10604985,Routine Inspection
HEB Food Store #227,78748,07/17/2014,89,"2110 W SLAUGHTER LN
AUSTIN, TX 78748
(30.173754, -97.825398)",2803444,Routine Inspection
Habanero Mexican Cafe,78704,03/03/2014,96,"501 W OLTORF ST
AUSTIN, TX 78704
(30.241419, -97.758131)",2801283,Routine Inspection
Greater Calvary Baptist Church,78723,01/28/2015,94,"6510 BERKMAN DR
AUSTIN, TX 78723
(30.318893, -97.68962)",2800850,Routine Inspection
"Giggles Learning Center, LLC",78660,09/16/2014,100,"15904 CENTRAL COMMERCE DR
AUSTIN, TX 78660
(30.450949, -97.654769)",10334458,Routine Inspection
HEB Food Store #269 - Supermarket,78759,06/05/2013,88,"10710 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.398617, -97.746473)",2803559,Routine Inspection
Good Luck Grill,78653,08/22/2014,92,"14605 N FM 973 RD
MANOR, TX 78653
(30.374671, -97.529829)",10079872,Routine Inspection
"Green Mesquite, The",78704,04/27/2015,78,"1400 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.261258, -97.759268)",2800018,Routine Inspection
Gus Garcia Young Men's Leadership Academy,78724,11/03/2015,92,"7414 JOHNNY MORRIS RD
AUSTIN, TX 78724
(30.310961, -97.64054)",10065968,Routine Inspection
HEB Food Store #269 - Supermarket,78759,03/09/2016,100,"10710 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.398617, -97.746473)",2803559,Routine Inspection
Guerrero-Thompson Elementary School,78753,01/28/2016,99,"102 E RUNDBERG LN
AUSTIN, TX 78753
(30.360804, -97.693239)",10991640,Routine Inspection
HEB Food Store #202 - Restaurant,78756,08/29/2014,97,"5808 BURNET RD
AUSTIN, TX 78756
(30.32579, -97.739684)",2800322,Routine Inspection
Good Shepherd Parish Life Center,78703,04/05/2016,97,"3201 WINDSOR RD Bldg B
AUSTIN, TX 78703
(30.297012, -97.768648)",11392135,Routine Inspection
Go Go Gourmet,78705,06/22/2014,73,"104 E 31ST ST
AUSTIN, TX 78705
(30.29507, -97.736652)",10815438,Routine Inspection
Gonzalo Garza Independence H S,78702,03/27/2015,100,"1600 CHICON ST
AUSTIN, TX 78702
(30.277589, -97.720737)",2801228,Routine Inspection
Fresh Donuts,78725,11/13/2015,80,"14509 FM 969 RD Unit 105
AUSTIN, TX 78725
(30.247476, -97.582346)",11222340,Routine Inspection
Fry's Electronics #22,78727,07/29/2013,97,"12707 N MOPAC EXPY NB
AUSTIN, TX 78727
(30.423703, -97.702539)",2801717,Routine Inspection
H & R Grocery,78745,01/29/2015,94,"6400 S CONGRESS AVE
AUSTIN, TX 78745
(30.196719, -97.777305)",2803740,Routine Inspection
Geisha Sushi House and Grill,78701,08/05/2014,75,"616 E 6TH ST
AUSTIN, TX 78701
(30.26625, -97.736384)",10049422,1st Follow Up to Routine of 50 - 69
Good Luck Food Mart,78705,05/12/2015,94,"3713 GUADALUPE ST
AUSTIN, TX 78705
(30.302305, -97.738418)",2803725,Routine Inspection
HEB #476,78753,05/21/2015,100,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.403174, -97.672212)",2803841,Routine Inspection
HEB Grocery #229,78744,03/25/2015,89,"6607 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.18997, -97.770312)",2803448,Routine Inspection
Gullett Elementary,78757,10/17/2014,100,"6310 TREADWELL BLVD
AUSTIN, TX 78757
(30.343109, -97.748253)",2800350,Routine Inspection
Guerrero-Thompson Elementary School,78753,03/21/2014,100,"102 E RUNDBERG LN
AUSTIN, TX 78753
(30.360804, -97.693239)",10991640,Routine Inspection
HEB Central Mkt #061 Grocery/Market/Seafood,78751,03/19/2015,100,"4001 N LAMAR BLVD
AUSTIN, TX 78751
(30.306325, -97.742338)",2803469,Routine Inspection
Happy Kids Day Care,78723,10/03/2013,100,"5709 MANOR RD
AUSTIN, TX 78723
(30.304977, -97.681012)",10458107,Routine Inspection
Gourdough's,78701,09/24/2015,76,"209 W 5TH ST Unit B
AUSTIN, TX 78701
(30.267696, -97.745255)",11006303,Routine Inspection
Gullett Elementary,78757,03/11/2015,100,"6310 TREADWELL BLVD
AUSTIN, TX 78757
(30.343109, -97.748253)",2800350,Routine Inspection
Genghis Grill,78745,08/21/2014,63,"4477 S LAMAR BLVD NB Unit 400
AUSTIN, TX 78745
(30.232263, -97.798942)",10523944,1st Follow Up to Routine of 50 - 69
Gold's Gym-South,78749,09/25/2014,95,"4404 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.223313, -97.841068)",10005653,Routine Inspection
HEB #428 - Brodie,78749,06/30/2014,100,"6900 BRODIE LN
AUSTIN, TX 78749
(30.215283, -97.829514)",2803621,Routine Inspection
Gaston Food Mart,78723,06/27/2013,97,"2157 GASTON PLACE DR
AUSTIN, TX 78723
(30.311967, -97.685659)",10004935,Routine Inspection
Freebirds World Burrito,78704,07/11/2014,94,"4032 S LAMAR BLVD SB
AUSTIN, TX 78704
(30.235912, -97.793484)",10197096,Routine Inspection
HEB Food Store #68 - Slaughter,78749,11/06/2014,72,"5800 W SLAUGHTER LN
AUSTIN, TX 78749
(30.200438, -97.876151)",2803926,Routine Inspection
HandleBar,78701,05/22/2014,73,"121 E 5TH ST
AUSTIN, TX 78701
(30.266795, -97.741984)",10734366,Routine Inspection
Haiku Japanese Restaurant,78748,03/10/2014,94,"9600 S IH 35 SVRD SB Bunit 600
AUSTIN, TX 78748
(30.161378, -97.789439)",10051918,Routine Inspection
Gracy Woods Nursing Home,78758,03/02/2015,94,"12021 METRIC BLVD
AUSTIN, TX 78758
(30.402656, -97.700957)",2800253,Routine Inspection
Green Mesquite - South Park Meadows,78748,07/08/2015,85,"9900 S IH 35 SVRD SB Bunit 700
AUSTIN, TX 78748
(30.153816, -97.791735)",10433841,Routine Inspection
Gullett Elementary,78757,10/08/2013,100,"6310 TREADWELL BLVD
AUSTIN, TX 78757
(30.343109, -97.748253)",2800350,Routine Inspection
H & R Grocery,78745,07/17/2015,97,"6400 S CONGRESS AVE
AUSTIN, TX 78745
(30.196719, -97.777305)",2803740,Routine Inspection
Garage,78701,06/25/2015,90,"503 COLORADO ST Unit 100
AUSTIN, TX 78701
(30.267887, -97.74433)",11099474,Routine Inspection
HEB Bakery/Deli,78751,12/20/2013,96,"1000 E 41ST ST
AUSTIN, TX 78751
(30.298553, -97.720058)",2801079,Routine Inspection
Genghis Grill,78745,09/08/2014,85,"4477 S LAMAR BLVD NB Unit 400
AUSTIN, TX 78745
(30.232263, -97.798942)",10523944,2nd Follow Up to 50 - 69
Growing Imagination Day Care,78704,05/13/2014,100,"1711 FORT VIEW RD
AUSTIN, TX 78704
(30.229636, -97.784811)",2801108,Routine Inspection
Golden Chick,78745,07/08/2015,76,"616 W STASSNEY LN
AUSTIN, TX 78745
(30.20833, -97.781058)",2803103,Routine Inspection
Fuzzy's Taco Shop,78757,02/02/2016,76,"7010 EASY WIND DR Unit 100
AUSTIN, TX 78757
(30.339962, -97.719435)",11266291,Routine Inspection
Greater Calvary Baptist Church,78723,07/17/2014,78,"6510 BERKMAN DR
AUSTIN, TX 78723
(30.318893, -97.68962)",2800850,Routine Inspection
Halal Bros,78705,05/15/2015,87,"2712 GUADALUPE ST
AUSTIN, TX 78705
(30.292665, -97.741426)",11040224,Routine Inspection
HEB Food Store #161- Retail,78723,11/23/2015,100,"7112 ED BLUESTEIN BLVD
AUSTIN, TX 78723
(30.312799, -97.662825)",2803533,Routine Inspection
Gethsemane Lutheran Child Care,78753,11/12/2015,95,"200 W ANDERSON LN WB
AUSTIN, TX 78753
(30.344624, -97.706018)",2800503,Routine Inspection
Growler Room,78757,07/22/2015,100,"6800 BURNET RD Unit 2
AUSTIN, TX 78757
(30.34407, -97.738228)",10882060,Routine Inspection
H & H Ballroom,78744,09/03/2014,100,"4404 BRANDT RD
AUSTIN, TX 78744
(30.159142, -97.773253)",10005782,Routine Inspection
Gatti's Pizza,78717,03/26/2015,93,"10510 W PARMER LN Unit 100
AUSTIN, TX 78717
(30.4961, -97.774571)",10017505,Routine Inspection
Hana World Market - Deli,78727,11/07/2013,100,"1700 W PARMER LN Bunit 100
AUSTIN, TX 78727
(30.412511, -97.688909)",10866954,Routine Inspection
Golden Chick,78758,02/12/2016,83,"9600 N LAMAR BLVD
AUSTIN, TX 78758
(30.365513, -97.695635)",11037284,Routine Inspection
Half Step,78701,12/03/2014,94,"75-1/2 RAINEY ST
AUSTIN, TX 78701
(30.2587, -97.738803)",11067176,Routine Inspection
Gus Garcia Recreation Center,78753,11/10/2014,89,"1201 E RUNDBERG LN
AUSTIN, TX 78753
(30.354041, -97.681519)",10184409,Routine Inspection
Gracy Woods 2 Living Center,78758,04/25/2016,86,"12042-1/2 BITTERN HOLW
AUSTIN, TX 78758
(30.401874, -97.699343)",2800842,Routine Inspection
Hai Ky,78741,02/03/2014,79,"1931 E OLTORF ST
AUSTIN, TX 78741
(30.231034, -97.734838)",2801611,Routine Inspection
HEB Food Store #465,78702,07/23/2014,100,"2701 E 7TH ST
AUSTIN, TX 78702
(30.26054, -97.711201)",2800609,Routine Inspection
HEB Food Store #465 - Retail,78702,07/23/2014,96,"2701 E 7TH ST
AUSTIN, TX 78702
(30.26054, -97.711201)",2803572,Routine Inspection
Gods Kingdom Daycare Center,78660,06/30/2015,100,"112 E HOWARD LN
AUSTIN, TX 78660
(30.417489, -97.65757)",10954558,Routine Inspection
"Giggles Learning Center, LLC",78660,08/27/2015,93,"15904 CENTRAL COMMERCE DR
AUSTIN, TX 78660
(30.450949, -97.654769)",10334458,Routine Inspection
Hampton Inn and Suites Austin,78750,06/06/2013,92,"10811 PECAN PARK BLVD
AUSTIN, TX 78750
(30.464941, -97.803652)",10016822,Routine Inspection
Great American Cookie Company,78613,10/07/2014,97,"11200 LAKELINE MALL DR
AUSTIN, TX 78613
(30.471859, -97.802777)",2800799,Routine Inspection
Gourmands,78702,08/27/2014,77,"2316 WEBBERVILLE RD
AUSTIN, TX 78702
(30.262482, -97.715306)",10646361,Routine Inspection
General Store,78754,11/14/2014,92,"11003 HARRIS BRANCH PKWY
AUSTIN, TX 78754
(30.342758, -97.613128)",2801513,Routine Inspection
Generations / Night Care,78753,03/04/2016,95,"8203 SAM RAYBURN DR
AUSTIN, TX 78753
(30.346474, -97.699996)",2800512,Routine Inspection
"Green Mesquite, The",78704,10/16/2014,82,"1400 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.261258, -97.759268)",2800018,Routine Inspection
Genuine Joe Coffee House,78757,08/14/2013,97,"2001 W ANDERSON LN
AUSTIN, TX 78757
(30.354333, -97.727187)",2802824,Routine Inspection
HEB #374,78745,11/14/2013,93,"600 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.196776, -97.786862)",2803482,Routine Inspection
HEB #024,78726,07/17/2014,100,"11521 N FM 620 RD Bldg A
AUSTIN, TX 78726
(30.4545, -97.82678)",2802382,Routine Inspection
Harmony Elementary,78758,01/12/2016,91,"11800 STONEHOLLOW DR
AUSTIN, TX 78758
(30.400425, -97.70814)",10136746,Routine Inspection
Haiku Japanese Restaurant,78748,04/28/2015,93,"9600 S IH 35 SVRD SB Bunit 600
AUSTIN, TX 78748
(30.161378, -97.789439)",10051918,Routine Inspection
Great American Cookies - B2,78746,05/09/2014,97,"2901 S CAPITAL OF TEXAS HWY NB
AUSTIN, TX 78746
(30.254658, -97.809462)",2802266,Routine Inspection
Govalle Elementary,78702,05/20/2014,96,"3601 GOVALLE AVE
AUSTIN, TX 78702
(30.264654, -97.698329)",2800344,Routine Inspection
Fry's Electronics #22,78727,03/25/2016,89,"12707 N MOPAC EXPY NB
AUSTIN, TX 78727
(30.423703, -97.702539)",2801717,Routine Inspection
Gorzycki Middle School,78749,10/30/2014,100,"7412 W SLAUGHTER LN
AUSTIN, TX 78749
(30.217284, -97.893463)",10326563,Routine Inspection
Fresh Plus,78703,01/06/2015,100,"1221 WEST LYNN ST
AUSTIN, TX 78703
(30.28074, -97.758773)",10082179,Routine Inspection
HEB #476 Deli & Bakery,78753,08/01/2014,91,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.403174, -97.672212)",2801961,Routine Inspection
HEB #20 Deli & Bakery,78727,03/27/2014,92,"6001 W PARMER LN
AUSTIN, TX 78727
(30.442054, -97.74155)",2801129,Routine Inspection
Habana Restaurant,78704,01/06/2015,85,"2728 S CONGRESS AVE
AUSTIN, TX 78704
(30.234718, -97.756999)",2801827,Routine Inspection
Galindo Elementary,78704,09/29/2014,100,"3800 S 2ND ST
AUSTIN, TX 78704
(30.228616, -97.771339)",2800146,Routine Inspection
Hamilton Market,78620,08/10/2015,97,"18901 HAMILTON POOL RD
DRIPPING SPRINGS, TX 78620
(30.286938, -98.065669)",10001726,Routine Inspection
HEB Central Mkt #061 Prepared Foods,78751,03/19/2015,100,"4001 N LAMAR BLVD
AUSTIN, TX 78751
(30.306325, -97.742338)",2800912,Routine Inspection
Great American Cookies - B2,78746,02/29/2016,95,"2901 S CAPITAL OF TEXAS HWY NB
AUSTIN, TX 78746
(30.254658, -97.809462)",2802266,Routine Inspection
Guckenheimer @ Google,78759,01/07/2014,89,"9606 N MOPAC EXPY SB
AUSTIN, TX 78759
(30.386037, -97.735877)",10902661,Routine Inspection
Gelateria Gemelli ,78702,04/20/2016,100,"1009 E 6TH ST
AUSTIN, TX 78702
(30.26494, -97.732052)",11293385,Routine Inspection
Grisham Middle School,78750,04/24/2014,100,"10805 SCHOOL HOUSE LN
AUSTIN, TX 78750
(30.457644, -97.806225)",10314281,Routine Inspection
HEB #476 Deli & Bakery,78753,06/18/2013,92,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.403174, -97.672212)",2801961,Routine Inspection
HEB Food Store #218 Deli & Bakery,78758,01/27/2014,97,"12407 N MOPAC EXPY NB Unit 700
AUSTIN, TX 78758
(30.418008, -97.704522)",2800260,Routine Inspection
Han Yang Market,78757,01/12/2015,76,"6808 N LAMAR BLVD
AUSTIN, TX 78757
(30.335775, -97.720154)",2803993,Routine Inspection
Happy Hearts Bilingual Learning Center,78745,08/14/2014,88,"6615 MANCHACA RD
AUSTIN, TX 78745
(30.206072, -97.806289)",10655396,Routine Inspection
HEB Central Mkt #061 Deli/ Bakery/Produce,78751,08/22/2013,100,"4001 N LAMAR BLVD
AUSTIN, TX 78751
(30.306325, -97.742338)",2800911,Routine Inspection
Fujiyama,78759,10/21/2014,97,"4815 W BRAKER LN Unit 580
AUSTIN, TX 78759
(30.40065, -97.747851)",2802337,Routine Inspection
Great Hills Golf Club,78759,11/05/2013,100,"5914 LOST HORIZON DR
AUSTIN, TX 78759
(30.402112, -97.766923)",2800299,Routine Inspection
HEB Food Store #161,78723,11/23/2015,97,"7112 ED BLUESTEIN BLVD
AUSTIN, TX 78723
(30.312799, -97.662825)",2800078,Routine Inspection
HEB Foods Store #374 (Bakery/Butcher),78745,07/07/2014,93,"600 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.196776, -97.786862)",2800962,Routine Inspection
HEB Food Store #202 - Restaurant,78756,08/04/2015,100,"5808 BURNET RD
AUSTIN, TX 78756
(30.32579, -97.739684)",2800322,Routine Inspection
Happy Faces Bilingual Child Care,78752,01/06/2015,96,"7109 BLESSING AVE
AUSTIN, TX 78752
(30.328481, -97.695257)",2801722,Routine Inspection
Gonzalo Garza Independence H S,78702,11/03/2014,94,"1600 CHICON ST
AUSTIN, TX 78702
(30.277589, -97.720737)",2801228,Routine Inspection
